year,type_of_school,classification,region,school,field,number_of_students
2023,University,Private,Busan,Dong-A University ,Visiting students,0
2023,University,Private,Busan,Dong-A University ,Other trainees,0
2023,University,Private,Busan,Dong-Eui University ,Humanities and social science field,96
2023,University,Private,Busan,Dong-Eui University ,Natural science field,6
2023,University,Private,Busan,Dong-Eui University ,Engineering field,22
2023,University,Private,Busan,Dong-Eui University ,Arts and physical education field,17
2023,University,Private,Busan,Dong-Eui University ,Medicine field,0
2023,University,Private,Busan,Dong-Eui University ,Students for language course,12
2023,University,Private,Busan,Dong-Eui University ,Exchange students,22
2023,University,Private,Busan,Dong-Eui University ,Visiting students,0
2023,University,Private,Busan,Dong-Eui University ,Other trainees,0
2023,University,Private,Seoul,Dongduk Women's University ,Humanities and social science field,8
2023,University,Private,Seoul,Dongduk Women's University ,Natural science field,4
2023,University,Private,Seoul,Dongduk Women's University ,Engineering field,0
2023,University,Private,Seoul,Dongduk Women's University ,Arts and physical education field,6
2023,University,Private,Seoul,Dongduk Women's University ,Medicine field,0
2023,University,Private,Seoul,Dongduk Women's University ,Students for language course,205
2023,University,Private,Seoul,Dongduk Women's University ,Exchange students,2
2023,University,Private,Seoul,Dongduk Women's University ,Visiting students,0
2023,University,Private,Seoul,Dongduk Women's University ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Humanities and social science field,116
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Natural science field,14
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Engineering field,4
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Arts and physical education field,2
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Medicine field,12
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Students for language course,28
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Exchange students,5
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Dongguk University _Branch campus,Other trainees,0
2023,University,Private,Seoul,Dongguk University ,Humanities and social science field,720
2023,University,Private,Seoul,Dongguk University ,Natural science field,9
2023,University,Private,Seoul,Dongguk University ,Engineering field,62
2023,University,Private,Seoul,Dongguk University ,Arts and physical education field,194
2023,University,Private,Seoul,Dongguk University ,Medicine field,0
2023,University,Private,Seoul,Dongguk University ,Students for language course,649
2023,University,Private,Seoul,Dongguk University ,Exchange students,199
2023,University,Private,Seoul,Dongguk University ,Visiting students,0
2023,University,Private,Seoul,Dongguk University ,Other trainees,0
2023,University,Private,Busan,Dongseo University ,Humanities and social science field,157
2023,University,Private,Busan,Dongseo University ,Natural science field,1
2023,University,Private,Busan,Dongseo University ,Engineering field,33
2023,University,Private,Busan,Dongseo University ,Arts and physical education field,27
2023,University,Private,Busan,Dongseo University ,Medicine field,0
2023,University,Private,Busan,Dongseo University ,Students for language course,183
2023,University,Private,Busan,Dongseo University ,Exchange students,61
2023,University,Private,Busan,Dongseo University ,Visiting students,0
2023,University,Private,Busan,Dongseo University ,Other trainees,0
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Humanities and social science field,251
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Natural science field,8
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Engineering field,27
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Arts and physical education field,18
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Medicine field,0
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Students for language course,70
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Exchange students,0
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Visiting students,0
2023,University,Private,Jeollanam-do,Dongshinuniversity ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Humanities and social science field,82
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Natural science field,0
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Engineering field,3
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Arts and physical education field,0
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Medicine field,0
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Students for language course,64
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Exchange students,0
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Dongyang University ,Other trainees,0
2023,University,Private,Seoul,Duksung Women'S University ,Humanities and social science field,103
2023,University,Private,Seoul,Duksung Women'S University ,Natural science field,3
2023,University,Private,Seoul,Duksung Women'S University ,Engineering field,9
2023,University,Private,Seoul,Duksung Women'S University ,Arts and physical education field,6
2023,University,Private,Seoul,Duksung Women'S University ,Medicine field,0
2023,University,Private,Seoul,Duksung Women'S University ,Students for language course,269
2023,University,Private,Seoul,Duksung Women'S University ,Exchange students,93
2023,University,Private,Seoul,Duksung Women'S University ,Visiting students,0
2023,University,Private,Seoul,Duksung Women'S University ,Other trainees,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Humanities and social science field,1
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Natural science field,8
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Engineering field,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Arts and physical education field,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Medicine field,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Students for language course,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Exchange students,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Visiting students,5
2023,University,Private,Gyeonggi-do,Eulji University _Campus 2,Other trainees,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Humanities and social science field,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Natural science field,1
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Engineering field,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Arts and physical education field,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Medicine field,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Students for language course,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Exchange students,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Visiting students,0
2023,University,Private,Gyeonggi-do,Eulji University _Campus 3,Other trainees,0
2023,University,Private,Daejeon,Eulji University ,Humanities and social science field,0
2023,University,Private,Daejeon,Eulji University ,Natural science field,0
2023,University,Private,Daejeon,Eulji University ,Engineering field,0
2023,University,Private,Daejeon,Eulji University ,Arts and physical education field,0
2023,University,Private,Daejeon,Eulji University ,Medicine field,2
2023,University,Private,Daejeon,Eulji University ,Students for language course,0
2023,University,Private,Daejeon,Eulji University ,Exchange students,0
2023,University,Private,Daejeon,Eulji University ,Visiting students,0
2023,University,Private,Daejeon,Eulji University ,Other trainees,0
2023,University,Private,Seoul,Ewha Womans University ,Humanities and social science field,572
2023,University,Private,Seoul,Ewha Womans University ,Natural science field,46
2023,University,Private,Seoul,Ewha Womans University ,Engineering field,43
2023,University,Private,Seoul,Ewha Womans University ,Arts and physical education field,80
2023,University,Private,Seoul,Ewha Womans University ,Medicine field,0
2023,University,Private,Seoul,Ewha Womans University ,Students for language course,362
2023,University,Private,Seoul,Ewha Womans University ,Exchange students,286
2023,University,Private,Seoul,Ewha Womans University ,Visiting students,28
2023,University,Private,Seoul,Ewha Womans University ,Other trainees,0
2023,University,Private,Chungcheongbuk-do,Far East University ,Humanities and social science field,141
2023,University,Private,Chungcheongbuk-do,Far East University ,Natural science field,1
2023,University,Private,Chungcheongbuk-do,Far East University ,Engineering field,29
2023,University,Private,Chungcheongbuk-do,Far East University ,Arts and physical education field,3
2023,University,Private,Chungcheongbuk-do,Far East University ,Medicine field,0
2023,University,Private,Chungcheongbuk-do,Far East University ,Students for language course,85
2023,University,Private,Chungcheongbuk-do,Far East University ,Exchange students,0
2023,University,Private,Chungcheongbuk-do,Far East University ,Visiting students,0
2023,University,Private,Chungcheongbuk-do,Far East University ,Other trainees,0
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Humanities and social science field,478
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Natural science field,0
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Engineering field,0
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Arts and physical education field,0
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Medicine field,0
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Students for language course,38
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Exchange students,0
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Visiting students,0
2023,University,Private,Seoul,GANGSEO UNIVERSITY ,Other trainees,0
2023,University,Private,Gyeonggi-do,Gachon University ,Humanities and social science field,1940
2023,University,Private,Gyeonggi-do,Gachon University ,Natural science field,46
2023,University,Private,Gyeonggi-do,Gachon University ,Engineering field,208
2023,University,Private,Gyeonggi-do,Gachon University ,Arts and physical education field,218
2023,University,Private,Gyeonggi-do,Gachon University ,Medicine field,0
2023,University,Private,Gyeonggi-do,Gachon University ,Students for language course,264
2023,University,Private,Gyeonggi-do,Gachon University ,Exchange students,67
2023,University,Private,Gyeonggi-do,Gachon University ,Visiting students,0
2023,University,Private,Gyeonggi-do,Gachon University ,Other trainees,0
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Humanities and social science field,0
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Natural science field,0
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Engineering field,7
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Arts and physical education field,0
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Medicine field,0
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Students for language course,0
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Exchange students,0
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Visiting students,0
2023,University,National,Gangwon-do,Gangneung Wonju National University _Campus 2,Other trainees,0
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Humanities and social science field,153
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Natural science field,1
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Engineering field,8
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Arts and physical education field,4
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Medicine field,0
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Students for language course,75
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Exchange students,6
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Visiting students,0
2023,University,National,Gangwon-do,Gangneung Wonju National University ,Other trainees,0
2023,University,Private,Chungcheongnam-do,Geumgang University ,Humanities and social science field,0
2023,University,Private,Chungcheongnam-do,Geumgang University ,Natural science field,0
2023,University,Private,Chungcheongnam-do,Geumgang University ,Engineering field,0
2023,University,Private,Chungcheongnam-do,Geumgang University ,Arts and physical education field,0
2023,University,Private,Chungcheongnam-do,Geumgang University ,Medicine field,0
2023,University,Private,Chungcheongnam-do,Geumgang University ,Students for language course,0
2023,University,Private,Chungcheongnam-do,Geumgang University ,Exchange students,1
2023,University,Private,Chungcheongnam-do,Geumgang University ,Visiting students,0
2023,University,Private,Chungcheongnam-do,Geumgang University ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Humanities and social science field,64
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Natural science field,50
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Engineering field,34
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Arts and physical education field,2
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Medicine field,0
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Students for language course,287
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Exchange students,2
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Gimcheon University ,Other trainees,0
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Humanities and social science field,11
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Natural science field,0
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Engineering field,0
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Arts and physical education field,9
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Medicine field,0
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Students for language course,0
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Exchange students,0
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Visiting students,0
2023,Cyber University (University),Private,Chungcheongnam-do,Global Cyber University ,Other trainees,0
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Humanities and social science field,8
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Natural science field,0
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Engineering field,0
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Arts and physical education field,0
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Medicine field,0
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Students for language course,0
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Exchange students,0
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Visiting students,0
2023,Cyber University (University),Private,Gyeonggi-do,Gukje Cyber University ,Other trainees,0
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Humanities and social science field,0
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Natural science field,16
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Engineering field,10
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Arts and physical education field,0
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Medicine field,0
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Students for language course,0
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Exchange students,8
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Visiting students,0
2023,University,Special Act for corporation,Gwangju,Gwangju Institute Of Science And Technology ,Other trainees,0
2023,University,Private,Gwangju,Gwangju University ,Humanities and social science field,177
2023,University,Private,Gwangju,Gwangju University ,Natural science field,1
2023,University,Private,Gwangju,Gwangju University ,Engineering field,2
2023,University,Private,Gwangju,Gwangju University ,Arts and physical education field,5
2023,University,Private,Gwangju,Gwangju University ,Medicine field,0
2023,University,Private,Gwangju,Gwangju University ,Students for language course,131
2023,University,Private,Gwangju,Gwangju University ,Exchange students,0
2023,University,Private,Gwangju,Gwangju University ,Visiting students,0
2023,University,Private,Gwangju,Gwangju University ,Other trainees,0
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Humanities and social science field,0
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Natural science field,0
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Engineering field,0
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Arts and physical education field,0
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Medicine field,0
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Students for language course,0
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Exchange students,1
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Visiting students,0
2023,College of Education,National,Incheon,Gyeongin National University Of Education ,Other trainees,0
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Humanities and social science field,96
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Natural science field,13
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Engineering field,10
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Arts and physical education field,0
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Medicine field,0
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Students for language course,45
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Exchange students,41
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Visiting students,0
2023,University,National,Gyeongsangnam-do,Gyeongsang National University ,Other trainees,0
2023,University,Private,Gangwon-do,Halla University ,Humanities and social science field,102
2023,University,Private,Gangwon-do,Halla University ,Natural science field,0
2023,University,Private,Gangwon-do,Halla University ,Engineering field,4
2023,University,Private,Gangwon-do,Halla University ,Arts and physical education field,10
2023,University,Private,Gangwon-do,Halla University ,Medicine field,0
2023,University,Private,Gangwon-do,Halla University ,Students for language course,162
2023,University,Private,Gangwon-do,Halla University ,Exchange students,0
2023,University,Private,Gangwon-do,Halla University ,Visiting students,0
2023,University,Private,Gangwon-do,Halla University ,Other trainees,0
2023,University,Private,Gangwon-do,Hallym University ,Humanities and social science field,180
2023,University,Private,Gangwon-do,Hallym University ,Natural science field,2
2023,University,Private,Gangwon-do,Hallym University ,Engineering field,12
2023,University,Private,Gangwon-do,Hallym University ,Arts and physical education field,1
2023,University,Private,Gangwon-do,Hallym University ,Medicine field,0
2023,University,Private,Gangwon-do,Hallym University ,Students for language course,4
2023,University,Private,Gangwon-do,Hallym University ,Exchange students,53
2023,University,Private,Gangwon-do,Hallym University ,Visiting students,0
2023,University,Private,Gangwon-do,Hallym University ,Other trainees,0
2023,University,National,Daejeon,Hanbat National University ,Humanities and social science field,59
2023,University,National,Daejeon,Hanbat National University ,Natural science field,0
2023,University,National,Daejeon,Hanbat National University ,Engineering field,13
2023,University,National,Daejeon,Hanbat National University ,Arts and physical education field,11
2023,University,National,Daejeon,Hanbat National University ,Medicine field,0
2023,University,National,Daejeon,Hanbat National University ,Students for language course,239
2023,University,National,Daejeon,Hanbat National University ,Exchange students,55
2023,University,National,Daejeon,Hanbat National University ,Visiting students,0
2023,University,National,Daejeon,Hanbat National University ,Other trainees,0
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Humanities and social science field,121
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Natural science field,0
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Engineering field,23
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Arts and physical education field,0
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Medicine field,0
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Students for language course,0
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Exchange students,43
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Visiting students,0
2023,University,Private,Gyeongsangbuk-do,Handong Global University ,Other trainees,0
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Humanities and social science field,7
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Natural science field,0
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Engineering field,0
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Arts and physical education field,0
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Medicine field,0
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Students for language course,135
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Exchange students,0
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Visiting students,0
2023,University,Private,Jeollabuk-do,Haniluniv.&Presb.Theol.Sem. ,Other trainees,0
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Humanities and social science field,1729
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Natural science field,2
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Engineering field,14
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Arts and physical education field,0
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Medicine field,0
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Students for language course,378
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Exchange students,355
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Visiting students,81
2023,University,Private,Seoul,Hankuk University Of Foreign Studies ,Other trainees,4
2023,University,National,Gyeonggi-do,Hankyong National University ,Humanities and social science field,31
2023,University,National,Gyeonggi-do,Hankyong National University ,Natural science field,9
2023,University,National,Gyeonggi-do,Hankyong National University ,Engineering field,18
2023,University,National,Gyeonggi-do,Hankyong National University ,Arts and physical education field,2
2023,University,National,Gyeonggi-do,Hankyong National University ,Medicine field,0
2023,University,National,Gyeonggi-do,Hankyong National University ,Students for language course,233
2023,University,National,Gyeonggi-do,Hankyong National University ,Exchange students,52
2023,University,National,Gyeonggi-do,Hankyong National University ,Visiting students,0
2023,University,National,Gyeonggi-do,Hankyong National University ,Other trainees,0
2023,University,Private,Daejeon,Hannam University ,Humanities and social science field,320
2023,University,Private,Daejeon,Hannam University ,Natural science field,4
2023,University,Private,Daejeon,Hannam University ,Engineering field,35
2023,University,Private,Daejeon,Hannam University ,Arts and physical education field,14
2023,University,Private,Daejeon,Hannam University ,Medicine field,0
2023,University,Private,Daejeon,Hannam University ,Students for language course,486
2023,University,Private,Daejeon,Hannam University ,Exchange students,0
2023,University,Private,Daejeon,Hannam University ,Visiting students,0
2023,University,Private,Daejeon,Hannam University ,Other trainees,0
2023,University,Private,Gyeonggi-do,Hansei University ,Humanities and social science field,11
2023,University,Private,Gyeonggi-do,Hansei University ,Natural science field,0
2023,University,Private,Gyeonggi-do,Hansei University ,Engineering field,0
2023,University,Private,Gyeonggi-do,Hansei University ,Arts and physical education field,7
2023,University,Private,Gyeonggi-do,Hansei University ,Medicine field,0
2023,University,Private,Gyeonggi-do,Hansei University ,Students for language course,0
2023,University,Private,Gyeonggi-do,Hansei University ,Exchange students,7
2023,University,Private,Gyeonggi-do,Hansei University ,Visiting students,0
2023,University,Private,Gyeonggi-do,Hansei University ,Other trainees,0
2023,University,Private,Chungcheongnam-do,Hanseo University ,Humanities and social science field,100
2023,University,Private,Chungcheongnam-do,Hanseo University ,Natural science field,13
2023,University,Private,Chungcheongnam-do,Hanseo University ,Engineering field,15
2023,University,Private,Chungcheongnam-do,Hanseo University ,Arts and physical education field,52
2023,University,Private,Chungcheongnam-do,Hanseo University ,Medicine field,0
2023,University,Private,Chungcheongnam-do,Hanseo University ,Students for language course,49
2023,University,Private,Chungcheongnam-do,Hanseo University ,Exchange students,14
2023,University,Private,Chungcheongnam-do,Hanseo University ,Visiting students,0
2023,University,Private,Chungcheongnam-do,Hanseo University ,Other trainees,0
2023,University,Private,Gyeonggi-do,Hanshin University ,Humanities and social science field,296
2023,University,Private,Gyeonggi-do,Hanshin University ,Natural science field,0
2023,University,Private,Gyeonggi-do,Hanshin University ,Engineering field,19
2023,University,Private,Gyeonggi-do,Hanshin University ,Arts and physical education field,0
2023,University,Private,Gyeonggi-do,Hanshin University ,Medicine field,0
2023,University,Private,Gyeonggi-do,Hanshin University ,Students for language course,0
2023,University,Private,Gyeonggi-do,Hanshin University ,Exchange students,0
2023,University,Private,Gyeonggi-do,Hanshin University ,Visiting students,0
2023,University,Private,Gyeonggi-do,Hanshin University ,Other trainees,0
2023,University,Private,Seoul,Hansung University ,Humanities and social science field,100
2023,University,Private,Seoul,Hansung University ,Natural science field,0
2023,University,Private,Seoul,Hansung University ,Engineering field,6
2023,University,Private,Seoul,Hansung University ,Arts and physical education field,159
2023,University,Private,Seoul,Hansung University ,Medicine field,0
2023,University,Private,Seoul,Hansung University ,Students for language course,107
2023,University,Private,Seoul,Hansung University ,Exchange students,8
2023,University,Private,Seoul,Hansung University ,Visiting students,0
2023,University,Private,Seoul,Hansung University ,Other trainees,0
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Humanities and social science field,45
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Natural science field,0
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Engineering field,9
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Arts and physical education field,10
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Medicine field,0
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Students for language course,0
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Exchange students,0
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Visiting students,0
2023,Cyber University (University),Private,Seoul,Hanyang Cyber University ,Other trainees,0
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Humanities and social science field,822
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Natural science field,20
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Engineering field,277
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Arts and physical education field,512
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Medicine field,0
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Students for language course,220
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Exchange students,168
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Visiting students,83
2023,University,Private,Gyeonggi-do,Hanyang University Erica Campus _Branch campus,Other trainees,0
2023,University,Private,Seoul,Hanyang University ,Humanities and social science field,1242
2023,University,Private,Seoul,Hanyang University ,Natural science field,90
2023,University,Private,Seoul,Hanyang University ,Engineering field,342
2023,University,Private,Seoul,Hanyang University ,Arts and physical education field,332
2023,University,Private,Seoul,Hanyang University ,Medicine field,0
2023,University,Private,Seoul,Hanyang University ,Students for language course,1034
2023,University,Private,Seoul,Hanyang University ,Exchange students,178
2023,University,Private,Seoul,Hanyang University ,Visiting students,233
2023,University,Private,Seoul,Hanyang University ,Other trainees,0
2023,University,Private,Gwangju,Honam University ,Humanities and social science field,611
2023,University,Private,Gwangju,Honam University ,Natural science field,9
2023,University,Private,Gwangju,Honam University ,Engineering field,40
2023,University,Private,Gwangju,Honam University ,Arts and physical education field,107
2023,University,Private,Gwangju,Honam University ,Medicine field,0
2023,University,Private,Gwangju,Honam University ,Students for language course,89
2023,University,Private,Gwangju,Honam University ,Exchange students,65
2023,University,Private,Gwangju,Honam University ,Visiting students,0
2023,University,Private,Gwangju,Honam University ,Other trainees,0
2023,University,Private,Sejong,Hongik University _Campus 2,Humanities and social science field,1
2023,University,Private,Sejong,Hongik University _Campus 2,Natural science field,0
2023,University,Private,Sejong,Hongik University _Campus 2,Engineering field,9
2023,University,Private,Sejong,Hongik University _Campus 2,Arts and physical education field,86
2023,University,Private,Sejong,Hongik University _Campus 2,Medicine field,0
2023,University,Private,Sejong,Hongik University _Campus 2,Students for language course,0
2023,University,Private,Sejong,Hongik University _Campus 2,Exchange students,0
2023,University,Private,Sejong,Hongik University _Campus 2,Visiting students,0
2023,University,Private,Sejong,Hongik University _Campus 2,Other trainees,0
2023,University,Private,Seoul,Hongik University ,Humanities and social science field,50
2023,University,Private,Seoul,Hongik University ,Natural science field,0
2023,University,Private,Seoul,Hongik University ,Engineering field,55
2023,University,Private,Seoul,Hongik University ,Arts and physical education field,989
2023,University,Private,Seoul,Hongik University ,Medicine field,0
2023,University,Private,Seoul,Hongik University ,Students for language course,367
2023,University,Private,Seoul,Hongik University ,Exchange students,100
2023,University,Private,Seoul,Hongik University ,Visiting students,1
2023,University,Private,Seoul,Hongik University ,Other trainees,0
2023,University,Private,Chungcheongnam-do,Hoseo University ,Humanities and social science field,90
2023,University,Private,Chungcheongnam-do,Hoseo University ,Natural science field,15
2023,University,Private,Chungcheongnam-do,Hoseo University ,Engineering field,28
2023,University,Private,Chungcheongnam-do,Hoseo University ,Arts and physical education field,133
